Time, ax, ay, az, gx, gy, gz
0.043589, -4, -1977, -5543, 271, 462, 306
0.043726, -4, -1977, -5543, 271, 462, 306
0.043863, -4, -1977, -5543, 271, 462, 306
0.044000, -4, -1977, -5543, 271, 462, 306
0.044137, -4, -1977, -5543, 271, 462, 306
0.044274, -4, -1977, -5543, 271, 462, 306
0.044411, 13, -2055, -3316, -2613, 67, 313
0.044553, 13, -2055, -3316, -2613, 67, 313
0.044691, 13, -2055, -3316, -2613, 67, 313
0.044828, 13, -2055, -3316, -2613, 67, 313
0.044966, 13, -2055, -3316, -2613, 67, 313
0.045103, 13, -2055, -3316, -2613, 67, 313
0.045240, 13, -2055, -3316, -2613, 67, 313
0.045377, -42, -2062, -278, -3740, -357, 332
0.045519, -42, -2062, -278, -3740, -357, 332
0.045657, -42, -2062, -278, -3740, -357, 332
0.045794, -42, -2062, -278, -3740, -357, 332
0.045931, -42, -2062, -278, -3740, -357, 332
0.046068, -42, -2062, -278, -3740, -357, 332
0.046205, -42, -2062, -278, -3740, -357, 332
0.046342, -115, -2009, 565, -4023, -262, 385
0.046484, -115, -2009, 565, -4023, -262, 385
0.046622, -115, -2009, 565, -4023, -262, 385
0.046759, -115, -2009, 565, -4023, -262, 385
0.046896, -115, -2009, 565, -4023, -262, 385
0.047033, -115, -2009, 565, -4023, -262, 385
0.047170, -115, -2009, 565, -4023, -262, 385
0.047307, -115, -2009, 565, -4023, -262, 385
0.047444, -123, -2032, 132, -4281, -165, 476
0.047586, -123, -2032, 132, -4281, -165, 476
0.047724, -123, -2032, 132, -4281, -165, 476
0.047861, -123, -2032, 132, -4281, -165, 476
0.047998, -123, -2032, 132, -4281, -165, 476
0.048135, -123, -2032, 132, -4281, -165, 476
0.048272, -123, -2032, 132, -4281, -165, 476
0.048409, -101, -2074, -50, -4390, -358, 579
0.048551, -101, -2074, -50, -4390, -358, 579
0.048689, -101, -2074, -50, -4390, -358, 579
0.048827, -101, -2074, -50, -4390, -358, 579
0.048965, -101, -2074, -50, -4390, -358, 579
0.049102, -101, -2074, -50, -4390, -358, 579
0.049239, -101, -2074, -50, -4390, -358, 579
0.049377, -78, -2065, 41, -4286, -489, 699
0.049518, -78, -2065, 41, -4286, -489, 699
0.049656, -78, -2065, 41, -4286, -489, 699
0.049793, -78, -2065, 41, -4286, -489, 699
0.049930, -78, -2065, 41, -4286, -489, 699
0.050067, -78, -2065, 41, -4286, -489, 699
0.050204, -78, -2065, 41, -4286, -489, 699
0.050341, -78, -2065, 41, -4286, -489, 699
0.050478, -82, -2053, 116, -4216, -336, 824
0.050619, -82, -2053, 116, -4216, -336, 824
0.050757, -82, -2053, 116, -4216, -336, 824
0.050894, -82, -2053, 116, -4216, -336, 824
0.051031, -82, -2053, 116, -4216, -336, 824
0.051168, -82, -2053, 116, -4216, -336, 824
0.051305, -82, -2053, 116, -4216, -336, 824
0.051446, -109, -2069, 159, -4214, -159, 921
0.051589, -109, -2069, 159, -4214, -159, 921
0.051727, -109, -2069, 159, -4214, -159, 921
0.051864, -109, -2069, 159, -4214, -159, 921
0.052001, -109, -2069, 159, -4214, -159, 921
0.052138, -109, -2069, 159, -4214, -159, 921
0.052275, -109, -2069, 159, -4214, -159, 921
0.052413, -111, -2094, 320, -4131, -108, 966
0.052551, -111, -2094, 320, -4131, -108, 966
0.052689, -111, -2094, 320, -4131, -108, 966
0.052826, -111, -2094, 320, -4131, -108, 966
0.052964, -111, -2094, 320, -4131, -108, 966
0.053101, -111, -2094, 320, -4131, -108, 966
0.053238, -111, -2094, 320, -4131, -108, 966
0.053375, -111, -2094, 320, -4131, -108, 966
0.053513, -40, -2127, 987, -3809, -8, 931
0.053654, -40, -2127, 987, -3809, -8, 931
0.053791, -40, -2127, 987, -3809, -8, 931
0.053925, -40, -2127, 987, -3809, -8, 931
0.054059, -40, -2127, 987, -3809, -8, 931
0.054193, -40, -2127, 987, -3809, -8, 931
0.054327, -40, -2127, 987, -3809, -8, 931
0.054461, 125, -2181, 2785, -2829, 226, 757
0.054596, 125, -2181, 2785, -2829, 226, 757
0.054730, 125, -2181, 2785, -2829, 226, 757
0.054864, 125, -2181, 2785, -2829, 226, 757
0.054998, 125, -2181, 2785, -2829, 226, 757
0.055132, 125, -2181, 2785, -2829, 226, 757
0.055266, 125, -2181, 2785, -2829, 226, 757
0.055400, 125, -2181, 2785, -2829, 226, 757
0.055534, 310, -2224, 5400, -502, 469, 378
0.055669, 310, -2224, 5400, -502, 469, 378
0.055803, 310, -2224, 5400, -502, 469, 378
0.055937, 310, -2224, 5400, -502, 469, 378
0.056071, 310, -2224, 5400, -502, 469, 378
0.056205, 310, -2224, 5400, -502, 469, 378
0.056339, 310, -2224, 5400, -502, 469, 378
0.056473, 407, -2156, 6282, 3029, 687, -200
0.056607, 407, -2156, 6282, 3029, 687, -200
0.056748, 407, -2156, 6282, 3029, 687, -200
0.056882, 407, -2156, 6282, 3029, 687, -200
0.057016, 407, -2156, 6282, 3029, 687, -200
0.057149, 407, -2156, 6282, 3029, 687, -200
0.057282, 407, -2156, 6282, 3029, 687, -200
0.057416, 407, -2156, 6282, 3029, 687, -200
0.057549, 271, -2049, 4052, 6212, 958, -833
0.057683, 271, -2049, 4052, 6212, 958, -833
0.057816, 271, -2049, 4052, 6212, 958, -833
0.057950, 271, -2049, 4052, 6212, 958, -833
0.058083, 271, -2049, 4052, 6212, 958, -833
0.058217, 271, -2049, 4052, 6212, 958, -833
0.058350, 271, -2049, 4052, 6212, 958, -833
0.058483, -49, -1985, 1330, 7996, 1132, -1256
0.058617, -49, -1985, 1330, 7996, 1132, -1256
0.058750, -49, -1985, 1330, 7996, 1132, -1256
0.058884, -49, -1985, 1330, 7996, 1132, -1256
0.059017, -49, -1985, 1330, 7996, 1132, -1256
0.059150, -49, -1985, 1330, 7996, 1132, -1256
0.059284, -49, -1985, 1330, 7996, 1132, -1256
0.059417, -49, -1985, 1330, 7996, 1132, -1256
0.059550, -300, -2031, -252, 8801, 1022, -1352
0.059684, -300, -2031, -252, 8801, 1022, -1352
0.059817, -300, -2031, -252, 8801, 1022, -1352
0.059951, -300, -2031, -252, 8801, 1022, -1352
0.060084, -300, -2031, -252, 8801, 1022, -1352
0.060218, -300, -2031, -252, 8801, 1022, -1352
0.060351, -300, -2031, -252, 8801, 1022, -1352
0.060485, -300, -2031, -252, 8801, 1022, -1352
0.060618, -569, -2118, -1469, 8787, 846, -1216
0.060761, -569, -2118, -1469, 8787, 846, -1216
0.060896, -569, -2118, -1469, 8787, 846, -1216
0.061031, -569, -2118, -1469, 8787, 846, -1216
0.061165, -569, -2118, -1469, 8787, 846, -1216
0.061299, -569, -2118, -1469, 8787, 846, -1216
0.061433, -569, -2118, -1469, 8787, 846, -1216
0.061567, -876, -2075, -2102, 7950, 754, -873
0.061701, -876, -2075, -2102, 7950, 754, -873
0.061835, -876, -2075, -2102, 7950, 754, -873
0.061969, -876, -2075, -2102, 7950, 754, -873
0.062103, -876, -2075, -2102, 7950, 754, -873
0.062237, -876, -2075, -2102, 7950, 754, -873
0.062371, -876, -2075, -2102, 7950, 754, -873
0.062505, -876, -2075, -2102, 7950, 754, -873
0.062639, -864, -1998, -2639, 6610, 582, -388
0.062773, -864, -1998, -2639, 6610, 582, -388
0.062907, -864, -1998, -2639, 6610, 582, -388
0.063041, -864, -1998, -2639, 6610, 582, -388
0.063175, -864, -1998, -2639, 6610, 582, -388
0.063309, -864, -1998, -2639, 6610, 582, -388
0.063443, -864, -1998, -2639, 6610, 582, -388
0.063577, -530, -1968, -3376, 4636, 409, -15
0.063724, -530, -1968, -3376, 4636, 409, -15
0.063859, -530, -1968, -3376, 4636, 409, -15
0.063993, -530, -1968, -3376, 4636, 409, -15
0.064127, -530, -1968, -3376, 4636, 409, -15
0.064261, -530, -1968, -3376, 4636, 409, -15
0.064390, -530, -1968, -3376, 4636, 409, -15
0.064525, -530, -1968, -3376, 4636, 409, -15
0.064660, -243, -1996, -3145, 2357, 328, 141
0.064794, -243, -1996, -3145, 2357, 328, 141
0.064929, -243, -1996, -3145, 2357, 328, 141
0.065063, -243, -1996, -3145, 2357, 328, 141
0.065197, -243, -1996, -3145, 2357, 328, 141
0.065331, -243, -1996, -3145, 2357, 328, 141
0.065466, -243, -1996, -3145, 2357, 328, 141
0.065600, -144, -1971, -2348, 409, 280, 194
0.065734, -144, -1971, -2348, 409, 280, 194
0.065869, -144, -1971, -2348, 409, 280, 194
