Time, ax, ay, az, gx, gy, gz
0.521673, -2032, 124, 281, 621, 9639, 58
0.523194, -2040, 123, 288, 650, 9673, 85
0.524460, -2042, 118, 293, 665, 9688, 108
0.525727, -2032, 99, 299, 682, 9704, 136
0.527248, -2026, 89, 304, 739, 9724, 194
0.528769, -2002, 85, 293, 776, 9735, 216
0.530035, -1976, 83, 274, 871, 9770, 242
0.531302, -1956, 78, 246, 924, 9792, 251
0.532570, -1939, 87, 221, 977, 9818, 252
0.533836, -1915, 83, 181, 1036, 9846, 244
0.535103, -1897, 87, 151, 1148, 9908, 202
0.536371, -1885, 98, 103, 1191, 9938, 167
0.537636, -1879, 107, 71, 1227, 9960, 124
0.538904, -1887, 106, 47, 1256, 9977, 76
0.540170, -1891, 115, 28, 1293, 10006, -45
0.541437, -1892, 124, 9, 1302, 10012, -108
0.542559, -1910, 132, 8, 1308, 10013, -163
0.543794, -1915, 135, 7, 1316, 10014, -213
0.544984, -1920, 141, -2, 1323, 10015, -261
0.546096, -1933, 145, -11, 1329, 10014, -304
0.547265, -1942, 145, -24, 1353, 10012, -365
0.548532, -1950, 152, -38, 1365, 10006, -390
0.549656, -1956, 153, -49, 1379, 10000, -421
0.550813, -1963, 156, -60, 1399, 9999, -447
0.551941, -1966, 153, -74, 1417, 10001, -458
0.553093, -1948, 154, -85, 1428, 10006, -467
0.554203, -1954, 149, -97, 1433, 10016, -472
0.555373, -1934, 152, -108, 1435, 10036, -470
0.556499, -1919, 153, -117, 1433, 10048, -472
0.557654, -1907, 153, -132, 1424, 10063, -474
0.558921, -1886, 154, -128, 1410, 10081, -479
0.560188, -1878, 154, -134, 1391, 10100, -489
0.561311, -1876, 166, -135, 1369, 10116, -504
0.562468, -1879, 169, -130, 1322, 10142, -552
0.563735, -1882, 170, -130, 1301, 10152, -583
0.564849, -1888, 175, -129, 1281, 10159, -613
0.566016, -1893, 179, -128, 1259, 10164, -638
0.567283, -1890, 183, -140, 1239, 10166, -658
0.568550, -1901, 185, -143, 1213, 10175, -694
0.569674, -1895, 195, -154, 1204, 10176, -706
0.570831, -1900, 185, -164, 1196, 10173, -717
0.571950, -1903, 193, -167, 1187, 10169, -725
0.573111, -1894, 182, -181, 1180, 10168, -731
0.574230, -1881, 185, -181, 1168, 10168, -736
0.575392, -1870, 173, -191, 1155, 10173, -743
0.576510, -1851, 179, -196, 1143, 10182, -750
0.577690, -1822, 166, -201, 1121, 10214, -774
0.579192, -1803, 164, -199, 1107, 10242, -791
0.580460, -1779, 159, -203, 1090, 10275, -812
0.581726, -1759, 162, -206, 1060, 10370, -858
0.582993, -1736, 172, -204, 1041, 10428, -885
0.584260, -1711, 175, -196, 1021, 10485, -913
0.585397, -1699, 181, -194, 1000, 10544, -942
0.586541, -1677, 188, -197, 976, 10607, -976
0.587807, -1659, 201, -186, 926, 10734, -1054
0.589074, -1647, 203, -192, 905, 10789, -1091
0.590189, -1645, 216, -189, 887, 10837, -1135
0.591609, -1651, 219, -195, 872, 10883, -1182
0.592875, -1671, 214, -191, 850, 10946, -1279
0.593994, -1694, 215, -192, 844, 10968, -1331
0.595156, -1724, 214, -199, 842, 10985, -1381
0.596423, -1737, 207, -211, 842, 11000, -1425
0.597536, -1758, 208, -218, 849, 11016, -1458
0.598703, -1770, 202, -229, 860, 11035, -1477
0.599818, -1763, 202, -230, 869, 11053, -1493
0.600984, -1768, 192, -255, 880, 11094, -1518
0.602099, -1755, 179, -253, 886, 11128, -1527
0.604531, -1735, 140, -298, 893, 11210, -1545
0.606051, -1733, 125, -309, 883, 11311, -1567
0.607387, -1718, 126, -326, 872, 11367, -1577
0.608585, -1715, 134, -357, 858, 11423, -1586
0.609705, -1723, 141, -374, 844, 11479, -1596
0.610865, -1718, 162, -387, 828, 11537, -1606
0.611987, -1719, 162, -397, 806, 11588, -1620
0.613401, -1743, 166, -399, 750, 11667, -1658
0.614921, -1770, 165, -410, 715, 11693, -1686
0.616186, -1793, 167, -414, 664, 11715, -1747
0.617453, -1824, 176, -415, 647, 11712, -1776
0.618720, -1853, 183, -413, 637, 11706, -1800
0.619830, -1869, 176, -406, 628, 11694, -1813
0.621001, -1883, 166, -405, 625, 11676, -1815
0.622267, -1896, 158, -396, 613, 11623, -1807
0.623534, -1893, 142, -385, 607, 11600, -1789
0.624802, -1899, 117, -382, 602, 11577, -1770
0.626068, -1910, 88, -381, 600, 11560, -1745
0.627170, -1921, 74, -381, 601, 11548, -1713
0.628348, -1934, 52, -389, 619, 11510, -1639
0.629443, -1950, 46, -407, 632, 11488, -1595
0.630629, -1959, 36, -415, 642, 11469, -1547
0.631740, -1973, 40, -442, 650, 11453, -1493
0.632909, -1994, 42, -461, 655, 11434, -1433
0.634032, -2006, 45, -482, 657, 11411, -1374
0.635190, -2013, 57, -515, 654, 11383, -1317
0.636287, -2020, 64, -530, 645, 11350, -1269
0.637470, -2030, 70, -547, 631, 11254, -1179
0.638562, -2033, 71, -559, 628, 11196, -1140
0.639751, -2047, 74, -573, 623, 11130, -1112
0.640845, -2073, 61, -585, 618, 11057, -1091
0.642032, -2107, 64, -600, 618, 10975, -1074
0.643806, -2155, 57, -624, 619, 10790, -1050
0.645072, -2174, 56, -633, 622, 10692, -1037
0.646175, -2176, 48, -626, 627, 10591, -1022
0.647352, -2171, 45, -632, 632, 10492, -1000
0.648447, -2163, 21, -617, 636, 10398, -969
0.649633, -2142, 2, -604, 642, 10243, -884
0.650728, -2124, -10, -597, 643, 10190, -843
0.651914, -2121, -22, -606, 650, 10153, -807
0.653008, -2114, -21, -606, 667, 10133, -781
0.654194, -2108, -18, -623, 690, 10127, -770
0.655304, -2103, -8, -635, 711, 10135, -763
0.656475, -2095, -5, -650, 726, 10152, -753
0.657596, -2085, -12, -656, 737, 10176, -747
0.658755, -2083, -13, -656, 747, 10224, -754
0.659865, -2076, -23, -668, 750, 10248, -764
0.661035, -2071, -34, -682, 751, 10278, -780
0.662134, -2067, -34, -700, 755, 10308, -805
0.663316, -2067, -29, -718, 758, 10330, -838
0.664419, -2064, -39, -729, 763, 10345, -877
0.665596, -2059, -38, -751, 768, 10355, -922
0.666695, -2064, -24, -760, 776, 10353, -972
0.667877, -2061, -19, -781, 806, 10329, -1075
0.668974, -2068, -20, -792, 820, 10314, -1126
0.670158, -2066, 2, -807, 833, 10297, -1173
0.671255, -2064, 9, -825, 852, 10276, -1214
